,car_model,hp_kW,Displacement_cc,km,age,Gearing_Type,cons_comb,price
14608,Renault Clio,56.0,898.0,1.0,0.0,Manual,5.0,10970
14609,Renault Clio,55.0,899.0,1647.3626086956522,0.0,Manual,4.2,10946
14610,Renault Clio,66.0,1461.0,10.0,0.0,Manual,5.0,10964
14611,Renault Clio,54.0,898.0,10.0,0.0,Manual,5.0,10945
14612,Renault Clio,54.0,898.0,10.0,0.0,Manual,5.0,10945
14613,Renault Clio,66.0,898.0,100.0,0.0,Manual,5.2,10900
14614,Renault Clio,56.0,898.0,1.0,0.0,Manual,5.2,10900
14615,Renault Clio,56.0,898.0,1647.3626086956522,0.0,Manual,5.0,10900
14616,Renault Clio,66.0,898.0,1647.3626086956522,0.0,Manual,5.0,10890
14617,Renault Clio,56.0,898.0,50.0,0.0,Manual,5.0,10890
14618,Renault Clio,56.0,898.0,1.0,0.0,Manual,5.2,10900
14619,Renault Clio,56.0,898.0,10.0,0.0,Manual,5.2,10900
14620,Renault Clio,55.0,898.0,1647.3626086956522,0.0,Manual,5.0,10890
14621,Renault Clio,56.0,898.0,50.0,0.0,Manual,5.0,10890
14622,Renault Clio,56.0,898.0,150.0,0.0,Manual,5.0,10880
14623,Renault Clio,56.0,898.0,11.0,0.0,Manual,5.0,10890
14624,Renault Clio,56.0,898.0,150.0,0.0,Manual,5.0,10880
14625,Renault Duster,77.0,1998.0,1647.3626086956522,0.0,Automatic,4.8,13250
14626,Renault Duster,77.0,1998.0,1647.3626086956522,0.0,Automatic,4.8,16033
14627,Renault Duster,77.0,1998.0,101.0,0.0,Automatic,4.8,16033
14628,Renault Duster,77.0,1998.0,1647.3626086956522,0.0,Automatic,4.8,16033
14629,Renault Duster,77.0,1998.0,101.0,0.0,Automatic,4.8,16033
14630,Renault Duster,77.0,1998.0,101.0,0.0,Automatic,4.8,13250
14631,Renault Duster,77.0,1998.0,1647.3626086956522,0.0,Automatic,4.8,13250
14632,Renault Duster,77.0,1998.0,101.0,0.0,Automatic,4.8,13250
14633,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,10850
14634,Renault Duster,77.0,1598.0,101.0,0.0,Manual,4.8,14399
14635,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,14399
14636,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,13189
14637,Renault Duster,77.0,1598.0,101.0,0.0,Manual,4.8,14823
14638,Renault Duster,77.0,1598.0,101.0,0.0,Manual,4.8,14823
14639,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,14823
14640,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,14399
14641,Renault Duster,77.0,1598.0,101.0,0.0,Manual,4.8,14399
14642,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,14823
14643,Renault Duster,77.0,1598.0,101.0,0.0,Manual,4.8,13189
14644,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,13189
14645,Renault Duster,77.0,1598.0,101.0,0.0,Manual,4.8,13189
14646,Renault Duster,77.0,1598.0,101.0,0.0,Manual,4.8,12250
14647,Renault Duster,77.0,1598.0,101.0,0.0,Manual,4.8,12250
14648,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,12250
14649,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,12250
14650,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,11900
14651,Renault Duster,77.0,1598.0,101.0,0.0,Manual,4.8,11900
14652,Renault Duster,81.0,1600.0,1647.3626086956522,0.0,Manual,4.8,12000
14653,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,11900
14654,Renault Duster,77.0,1598.0,101.0,0.0,Manual,4.8,11900
14655,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,10900
14656,Renault Duster,77.0,1598.0,101.0,0.0,Manual,4.8,10900
14657,Renault Duster,77.0,1598.0,101.0,0.0,Manual,4.8,10900
14658,Renault Duster,77.0,1598.0,1647.3626086956522,0.0,Manual,4.8,10900
14659,Renault Espace,118.0,1598.0,141000.0,3.0,Automatic,4.6,17500
14660,Renault Espace,118.0,1598.0,99950.0,3.0,Automatic,4.6,17950
14661,Renault Espace,118.0,1598.0,99950.0,3.0,Automatic,4.7,17950
14662,Renault Espace,118.0,1598.0,109745.0,3.0,Automatic,4.6,17990
14663,Renault Espace,118.0,1598.0,100000.0,3.0,Automatic,4.7,22600
14664,Renault Espace,118.0,1598.0,84000.0,3.0,Automatic,4.7,22500
14665,Renault Espace,119.0,1598.0,68021.0,3.0,Automatic,4.7,22690
14666,Renault Espace,118.0,1598.0,32559.0,3.0,Automatic,4.7,22500
14667,Renault Espace,118.0,1598.0,70000.0,2.0,Automatic,4.7,22500
14668,Renault Espace,118.0,1598.0,76950.0,3.0,Automatic,4.7,22990
14669,Renault Espace,118.0,1598.0,53447.0,2.0,Automatic,4.7,23690
14670,Renault Espace,118.0,1598.0,19377.0,3.0,Automatic,4.7,24900
14671,Renault Espace,118.0,1598.0,10613.0,1.0,Automatic,4.6,24999
14672,Renault Espace,118.0,1598.0,10890.0,1.0,Automatic,4.6,24999
14673,Renault Espace,118.0,1598.0,16163.0,2.0,Automatic,4.7,24590
14674,Renault Espace,118.0,1598.0,18000.0,1.0,Automatic,4.6,24999
14675,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14676,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14677,Renault Espace,118.0,1598.0,21790.0,3.0,Automatic,4.7,24900
14678,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14679,Renault Espace,118.0,1598.0,2748.0,1.0,Automatic,4.7,26900
14680,Renault Espace,147.0,1618.0,50544.0,3.0,Automatic,6.2,26895
14681,Renault Espace,118.0,1598.0,122518.0,3.0,Automatic,4.7,26900
14682,Renault Espace,118.0,1598.0,18035.130066815145,1.0,Automatic,4.7,26900
14683,Renault Espace,118.0,1598.0,7300.0,3.0,Automatic,4.7,26890
14684,Renault Espace,118.0,1600.0,14478.0,1.0,Automatic,4.7,25995
14685,Renault Espace,118.0,1598.0,34987.0,3.0,Automatic,4.7,25990
14686,Renault Espace,118.0,1600.0,16247.0,1.0,Automatic,4.7,25995
14687,Renault Espace,118.0,1598.0,22220.0,2.0,Automatic,4.6,27790
14688,Renault Espace,118.0,1598.0,43000.0,3.0,Automatic,4.6,27600
14689,Renault Espace,118.0,1598.0,26800.0,1.0,Automatic,4.7,27590
14690,Renault Espace,118.0,1598.0,25836.0,3.0,Automatic,4.6,27500
14691,Renault Espace,118.0,1598.0,15888.0,2.0,Automatic,4.6,25990
14692,Renault Espace,147.0,1618.0,33500.0,3.0,Automatic,6.2,25990
14693,Renault Espace,118.0,1598.0,45000.0,2.0,Automatic,4.0,25990
14694,Renault Espace,118.0,1598.0,16613.0,2.0,Automatic,4.7,25990
14695,Renault Espace,118.0,1598.0,64000.0,3.0,Automatic,4.6,25990
14696,Renault Espace,147.0,1618.0,53000.0,3.0,Automatic,5.3,25980
14697,Renault Espace,147.0,1618.0,55800.0,3.0,Automatic,6.2,25950
14698,Renault Espace,118.0,1598.0,136863.0,3.0,Automatic,4.6,25950
14699,Renault Espace,147.0,1618.0,41378.0,3.0,Automatic,6.8,25900
14700,Renault Espace,118.0,1598.0,53745.0,3.0,Automatic,4.7,25885
14701,Renault Espace,118.0,1598.0,28918.0,1.0,Automatic,4.7,25750
14702,Renault Espace,118.0,1598.0,31221.0,2.0,Automatic,4.7,25650
14703,Renault Espace,118.0,1598.0,47000.0,2.0,Automatic,4.7,25500
14704,Renault Espace,118.0,1598.0,33837.0,3.0,Automatic,4.7,25500
14705,Renault Espace,147.0,1618.0,31200.0,3.0,Automatic,5.3,27500
14706,Renault Espace,118.0,1598.0,46000.0,2.0,Automatic,4.7,25500
14707,Renault Espace,118.0,1598.0,24200.0,3.0,Automatic,4.7,27500
14708,Renault Espace,147.0,1618.0,44000.0,2.0,Automatic,5.3,27500
14709,Renault Espace,118.0,1598.0,35290.0,3.0,Automatic,4.6,27490
14710,Renault Espace,118.0,1600.0,65373.0,3.0,Automatic,4.6,27450
14711,Renault Espace,118.0,1598.0,57870.0,3.0,Automatic,4.7,27400
14712,Renault Espace,118.0,1598.0,12000.0,2.0,Automatic,4.7,27400
14713,Renault Espace,118.0,1598.0,18000.0,1.0,Automatic,4.7,27199
14714,Renault Espace,118.0,1598.0,18000.0,1.0,Automatic,4.7,27199
14715,Renault Espace,165.0,1798.0,36307.0,2.0,Automatic,6.8,27090
14716,Renault Espace,118.0,1598.0,14651.0,1.0,Automatic,4.7,27001
14717,Renault Espace,118.0,1598.0,47458.0,2.0,Automatic,4.7,27289
14718,Renault Espace,118.0,1598.0,26000.0,2.0,Automatic,4.7,27000
14719,Renault Espace,118.0,1598.0,41000.0,2.0,Automatic,4.6,27000
14720,Renault Espace,117.0,1598.0,42000.0,3.0,Automatic,4.7,26880
14721,Renault Espace,165.0,1798.0,332.0,1.0,Automatic,6.8,26800
14722,Renault Espace,118.0,1598.0,58000.0,3.0,Automatic,4.7,26700
14723,Renault Espace,118.0,1598.0,64895.0,3.0,Automatic,4.7,26890
14724,Renault Espace,119.0,1598.0,10557.0,1.0,Automatic,4.7,26890
14725,Renault Espace,118.0,1598.0,40000.0,3.0,Automatic,4.7,26500
14726,Renault Espace,118.0,1598.0,41231.0,2.0,Automatic,4.7,26490
14727,Renault Espace,118.0,1598.0,46752.0,3.0,Automatic,4.6,26490
14728,Renault Espace,118.0,1598.0,26900.0,3.0,Automatic,4.7,26300
14729,Renault Espace,118.0,1598.0,43000.0,3.0,Automatic,4.7,26000
14730,Renault Espace,147.0,1618.0,48922.0,3.0,Automatic,6.2,26500
14731,Renault Espace,118.0,1598.0,32853.0,1.0,Automatic,4.6,26450
14732,Renault Espace,118.0,1598.0,34109.0,1.0,Automatic,4.7,25999
14733,Renault Espace,118.0,1598.0,24433.0,2.0,Automatic,4.0,25999
14734,Renault Espace,118.0,1598.0,47000.0,3.0,Automatic,4.6,27000
14735,Renault Espace,118.0,1598.0,29220.0,3.0,Automatic,4.7,27000
14736,Renault Espace,147.0,1618.0,40000.0,3.0,Automatic,6.2,26995
14737,Renault Espace,118.0,1598.0,69530.0,3.0,Automatic,4.6,26995
14738,Renault Espace,118.0,1598.0,46000.0,2.0,Automatic,4.7,27000
14739,Renault Espace,118.0,1598.0,14478.0,1.0,Automatic,4.7,26994
14740,Renault Espace,118.0,1598.0,4068.0,1.0,Automatic,4.6,26990
14741,Renault Espace,118.0,1598.0,1923.0,1.0,Automatic,4.6,26990
14742,Renault Espace,118.0,1598.0,5992.0,2.0,Automatic,4.7,26990
14743,Renault Espace,118.0,1598.0,1935.0,1.0,Automatic,4.6,26990
14744,Renault Espace,118.0,1598.0,5841.0,1.0,Automatic,4.6,26990
14745,Renault Espace,118.0,1598.0,2751.0,1.0,Automatic,4.6,26990
14746,Renault Espace,147.0,1618.0,19800.0,3.0,Automatic,6.2,26970
14747,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14748,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14749,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14750,Renault Espace,118.0,1598.0,19450.0,3.0,Automatic,4.7,26950
14751,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14752,Renault Espace,119.0,1598.0,16869.0,1.0,Automatic,4.7,26990
14753,Renault Espace,147.0,1618.0,24700.0,3.0,Automatic,6.2,26950
14754,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14755,Renault Espace,118.0,1598.0,24053.0,1.0,Automatic,4.7,25490
14756,Renault Espace,118.0,1598.0,20329.0,1.0,Automatic,4.7,25490
14757,Renault Espace,118.0,1598.0,31000.0,2.0,Automatic,4.7,25000
14758,Renault Espace,118.0,1598.0,32512.0,2.0,Automatic,4.7,25211
14759,Renault Espace,118.0,1598.0,90000.0,3.0,Automatic,4.7,25100
14760,Renault Espace,119.0,1598.0,17057.0,1.0,Automatic,4.7,25490
14761,Renault Espace,118.0,1598.0,88000.0,3.0,Automatic,4.6,25000
14762,Renault Espace,118.0,1598.0,49000.0,3.0,Automatic,4.7,25300
14763,Renault Espace,118.0,1598.0,49785.0,2.0,Automatic,4.6,25000
14764,Renault Espace,118.0,1598.0,5600.0,2.0,Automatic,4.7,24999
14765,Renault Espace,118.0,1598.0,10000.0,3.0,Automatic,4.7,26900
14766,Renault Espace,118.0,1598.0,16955.0,3.0,Automatic,4.7,24900
14767,Renault Espace,118.0,1598.0,99000.0,3.0,Automatic,4.5,25000
14768,Renault Espace,118.0,1598.0,86900.0,3.0,Automatic,4.7,24900
14769,Renault Espace,118.0,1598.0,42700.0,2.0,Automatic,4.7,24900
14770,Renault Espace,118.0,1598.0,112061.0,3.0,Automatic,4.6,24899
14771,Renault Espace,118.0,1598.0,55290.0,3.0,Automatic,4.7,24900
14772,Renault Espace,118.0,1598.0,34700.0,2.0,Automatic,4.7,24900
14773,Renault Espace,118.0,1598.0,45908.0,2.0,Automatic,4.7,24900
14774,Renault Espace,118.0,1598.0,98877.0,3.0,Automatic,4.6,24850
14775,Renault Espace,118.0,1598.0,12182.0,2.0,Automatic,4.7,24840
14776,Renault Espace,118.0,1598.0,48000.0,3.0,Automatic,4.7,24790
14777,Renault Espace,118.0,1598.0,31620.0,1.0,Automatic,4.6,24750
14778,Renault Espace,118.0,1598.0,15328.0,2.0,Automatic,4.7,24790
14779,Renault Espace,118.0,1598.0,65000.0,3.0,Automatic,4.6,24750
14780,Renault Espace,118.0,1598.0,35000.0,3.0,Automatic,4.7,24600
14781,Renault Espace,118.0,1598.0,70139.0,2.0,Automatic,4.7,24700
14782,Renault Espace,118.0,1598.0,58577.0,3.0,Automatic,4.7,24700
14783,Renault Espace,118.0,1598.0,13350.0,1.0,Automatic,4.6,24599
14784,Renault Espace,119.0,1598.0,16364.0,1.0,Automatic,4.7,24999
14785,Renault Espace,118.0,1598.0,42710.0,3.0,Automatic,4.7,24998
14786,Renault Espace,117.0,1598.0,47423.0,2.0,Automatic,4.7,24990
14787,Renault Espace,118.0,1598.0,38002.0,3.0,Automatic,4.6,24990
14788,Renault Espace,118.0,1598.0,105121.0,3.0,Automatic,4.7,24990
14789,Renault Espace,118.0,1598.0,45000.0,2.0,Automatic,4.6,24990
14790,Renault Espace,118.0,1598.0,45000.0,2.0,Automatic,4.6,24990
14791,Renault Espace,118.0,1598.0,45000.0,2.0,Automatic,4.6,24990
14792,Renault Espace,118.0,1598.0,48000.0,1.0,Automatic,4.6,24990
14793,Renault Espace,118.0,1598.0,92887.0,2.0,Automatic,4.7,24990
14794,Renault Espace,118.0,1598.0,73598.0,3.0,Automatic,4.7,24950
14795,Renault Espace,118.0,1598.0,47499.0,3.0,Automatic,4.7,24990
14796,Renault Espace,118.0,1598.0,84938.0,3.0,Automatic,4.6,24950
14797,Renault Espace,118.0,1598.0,54549.0,2.0,Automatic,4.6,24900
14798,Renault Espace,118.0,1598.0,66984.0,2.0,Automatic,4.7,25490
14799,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14800,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14801,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14802,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14803,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14804,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14805,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14806,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14807,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14808,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14809,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14810,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14811,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14812,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14813,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14814,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14815,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14816,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14817,Renault Espace,147.0,1618.0,49606.0,2.0,Automatic,6.8,25490
14818,Renault Espace,118.0,1598.0,16000.0,1.0,Automatic,4.6,23599
14819,Renault Espace,147.0,1618.0,70000.0,3.0,Automatic,6.2,23500
14820,Renault Espace,118.0,1598.0,59000.0,3.0,Automatic,4.7,23500
14821,Renault Espace,118.0,1598.0,49616.0,3.0,Automatic,4.6,23490
14822,Renault Espace,118.0,1598.0,60800.0,3.0,Automatic,4.7,23490
14823,Renault Espace,118.0,1598.0,72118.0,3.0,Automatic,4.7,23490
14824,Renault Espace,118.0,1598.0,50054.0,3.0,Automatic,4.7,23490
14825,Renault Espace,118.0,1598.0,68632.0,3.0,Automatic,4.7,23300
14826,Renault Espace,118.0,1598.0,13490.0,1.0,Automatic,4.6,23299
14827,Renault Espace,118.0,1598.0,13185.0,1.0,Automatic,4.6,23299
14828,Renault Espace,118.0,1598.0,38000.0,3.0,Automatic,4.7,23290
14829,Renault Espace,118.0,1598.0,19510.0,1.0,Automatic,4.6,23099
14830,Renault Espace,118.0,1598.0,63000.0,3.0,Automatic,4.7,23000
14831,Renault Espace,147.0,1618.0,65000.0,2.0,Automatic,5.3,23400
14832,Renault Espace,118.0,1598.0,60350.0,3.0,Automatic,4.7,22995
14833,Renault Espace,118.0,1598.0,40321.0,3.0,Automatic,4.7,22990
14834,Renault Espace,118.0,1598.0,108000.0,3.0,Automatic,4.6,22990
14835,Renault Espace,118.0,1598.0,63440.0,3.0,Automatic,4.7,22990
14836,Renault Espace,118.0,1598.0,82725.0,3.0,Automatic,4.7,22990
14837,Renault Espace,118.0,1598.0,41147.0,3.0,Automatic,4.7,22990
14838,Renault Espace,119.0,1598.0,56346.0,3.0,Automatic,4.7,22990
14839,Renault Espace,118.0,1598.0,90663.0,3.0,Automatic,4.6,22990
14840,Renault Espace,119.0,1598.0,47551.0,3.0,Automatic,4.7,22990
14841,Renault Espace,119.0,1598.0,73300.0,3.0,Automatic,4.7,22990
14842,Renault Espace,118.0,1598.0,41688.0,3.0,Automatic,4.7,22980
14843,Renault Espace,118.0,1598.0,43426.0,3.0,Automatic,4.7,22990
14844,Renault Espace,119.0,1598.0,57500.0,2.0,Automatic,4.7,22910
14845,Renault Espace,119.0,1598.0,75951.0,3.0,Automatic,4.7,22990
14846,Renault Espace,118.0,1598.0,22595.0,2.0,Automatic,4.7,22990
14847,Renault Espace,147.0,1618.0,68000.0,3.0,Automatic,6.2,22900
14848,Renault Espace,119.0,1598.0,34873.0,3.0,Automatic,4.7,22900
14849,Renault Espace,118.0,1598.0,58751.0,3.0,Automatic,4.7,22850
14850,Renault Espace,118.0,1598.0,27532.0,2.0,Automatic,4.6,22790
14851,Renault Espace,118.0,1598.0,99292.0,3.0,Automatic,4.7,24500
14852,Renault Espace,118.0,1598.0,47540.0,3.0,Automatic,4.6,22990
14853,Renault Espace,118.0,1598.0,82000.0,3.0,Automatic,4.7,24500
14854,Renault Espace,120.0,1596.0,40271.0,3.0,Automatic,4.7,24500
14855,Renault Espace,118.0,1598.0,58078.0,3.0,Automatic,4.6,24500
14856,Renault Espace,118.0,1598.0,16379.0,1.0,Automatic,4.6,24499
14857,Renault Espace,118.0,1598.0,43747.0,3.0,Automatic,4.7,24490
14858,Renault Espace,118.0,1598.0,33000.0,3.0,Automatic,4.6,24490
14859,Renault Espace,118.0,1598.0,19939.0,2.0,Automatic,4.7,24490
14860,Renault Espace,118.0,1598.0,18268.0,2.0,Automatic,4.7,24490
14861,Renault Espace,147.0,1618.0,29311.0,3.0,Automatic,6.2,24430
14862,Renault Espace,119.0,1598.0,20678.0,2.0,Automatic,4.7,24430
14863,Renault Espace,118.0,1598.0,14470.0,1.0,Automatic,4.6,24199
14864,Renault Espace,147.0,1618.0,11184.0,3.0,Automatic,6.2,24400
14865,Renault Espace,119.0,1598.0,36682.0,2.0,Automatic,4.7,23990
14866,Renault Espace,118.0,1598.0,52285.0,2.0,Automatic,4.7,23990
14867,Renault Espace,147.0,1618.0,10208.0,3.0,Automatic,6.2,24400
14868,Renault Espace,118.0,1598.0,19000.0,1.0,Automatic,4.6,24299
14869,Renault Espace,118.0,1598.0,100.0,0.0,Automatic,4.7,24200
14870,Renault Espace,118.0,1598.0,48600.0,2.0,Automatic,4.7,23990
14871,Renault Espace,118.0,1598.0,47823.0,3.0,Automatic,4.6,23990
14872,Renault Espace,118.0,1598.0,35632.0,3.0,Automatic,4.7,23990
14873,Renault Espace,118.0,1598.0,27377.0,3.0,Automatic,4.7,23990
14874,Renault Espace,147.0,1618.0,34773.0,3.0,Automatic,6.2,23990
14875,Renault Espace,118.0,1598.0,29000.0,2.0,Automatic,4.7,23990
14876,Renault Espace,118.0,1598.0,56000.0,3.0,Automatic,4.6,23950
14877,Renault Espace,118.0,1598.0,56000.0,3.0,Automatic,4.6,23950
14878,Renault Espace,118.0,1600.0,29991.0,2.0,Automatic,4.7,23950
14879,Renault Espace,147.0,1618.0,67600.0,3.0,Automatic,6.2,23900
14880,Renault Espace,118.0,1598.0,56000.0,3.0,Automatic,4.6,23950
14881,Renault Espace,118.0,1598.0,75000.0,3.0,Automatic,4.6,23900
14882,Renault Espace,117.0,1598.0,89639.0,3.0,Automatic,4.7,23900
14883,Renault Espace,118.0,1598.0,110581.0,3.0,Automatic,4.6,23900
14884,Renault Espace,147.0,1618.0,67388.0,3.0,Automatic,6.2,23890
14885,Renault Espace,118.0,1598.0,48100.0,3.0,Automatic,4.7,23890
14886,Renault Espace,118.0,1589.0,56340.0,2.0,Automatic,4.7,23800
14887,Renault Espace,118.0,1589.0,69600.0,2.0,Automatic,4.7,23800
14888,Renault Espace,118.0,1598.0,77700.0,3.0,Automatic,4.6,22222
14889,Renault Espace,118.0,1598.0,30000.0,2.0,Automatic,4.7,23800
14890,Renault Espace,118.0,1598.0,64200.0,3.0,Automatic,4.7,22500
14891,Renault Espace,118.0,1598.0,52935.0,3.0,Automatic,4.6,22390
14892,Renault Espace,118.0,1598.0,139628.0,3.0,Automatic,4.6,21990
14893,Renault Espace,118.0,1598.0,97506.0,3.0,Automatic,4.6,21990
14894,Renault Espace,118.0,1598.0,94600.0,3.0,Automatic,4.7,21990
14895,Renault Espace,118.0,1598.0,98501.0,3.0,Automatic,4.7,21990
14896,Renault Espace,117.0,1598.0,68900.0,3.0,Automatic,4.7,21980
14897,Renault Espace,147.0,1618.0,79000.0,3.0,Automatic,6.2,21950
14898,Renault Espace,118.0,1598.0,64000.0,3.0,Automatic,4.6,21950
14899,Renault Espace,118.0,1598.0,66205.0,3.0,Automatic,4.7,21990
14900,Renault Espace,147.0,1618.0,79000.0,3.0,Automatic,6.2,21950
14901,Renault Espace,147.0,1618.0,79000.0,3.0,Automatic,6.2,21950
14902,Renault Espace,118.0,1598.0,90550.0,3.0,Automatic,4.6,21350
14903,Renault Espace,118.0,1598.0,64000.0,3.0,Automatic,4.7,21950
14904,Renault Espace,147.0,1618.0,79000.0,3.0,Automatic,6.2,21950
14905,Renault Espace,118.0,1598.0,106000.0,3.0,Automatic,4.0,21400
14906,Renault Espace,118.0,1598.0,35000.0,3.0,Automatic,4.6,21400
14907,Renault Espace,118.0,1598.0,64000.0,3.0,Automatic,4.6,21950
14908,Renault Espace,118.0,1598.0,93768.0,3.0,Automatic,4.7,21000
14909,Renault Espace,147.0,1618.0,49000.0,3.0,Automatic,5.3,20999
14910,Renault Espace,115.0,1596.0,106000.0,3.0,Automatic,4.7,20995
14911,Renault Espace,118.0,1598.0,42713.0,3.0,Automatic,4.7,20990
14912,Renault Espace,118.0,1598.0,54000.0,3.0,Automatic,4.6,20999
14913,Renault Espace,118.0,1598.0,69033.0,3.0,Automatic,4.6,20990
14914,Renault Espace,118.0,1598.0,112500.0,3.0,Automatic,4.7,20990
14915,Renault Espace,147.0,1618.0,92135.0,3.0,Automatic,6.2,20990
14916,Renault Espace,118.0,1598.0,77931.0,2.0,Automatic,4.7,20900
14917,Renault Espace,117.0,1598.0,99980.0,3.0,Automatic,4.7,20900
14918,Renault Espace,118.0,1598.0,98000.0,3.0,Automatic,4.7,20900
14919,Renault Espace,118.0,1598.0,89000.0,3.0,Automatic,4.7,20900
14920,Renault Espace,118.0,1598.0,64000.0,3.0,Automatic,4.6,21950
14921,Renault Espace,118.0,1598.0,66265.0,3.0,Automatic,4.6,20900
14922,Renault Espace,118.0,1598.0,34772.0,2.0,Automatic,4.7,20950
14923,Renault Espace,118.0,1598.0,66265.0,3.0,Automatic,4.6,20900
14924,Renault Espace,118.0,1598.0,88000.0,3.0,Automatic,4.7,21900
14925,Renault Espace,118.0,1598.0,62100.0,3.0,Automatic,4.7,21900
14926,Renault Espace,118.0,1598.0,61352.0,3.0,Automatic,4.7,21900
14927,Renault Espace,118.0,1598.0,32507.0,3.0,Automatic,4.7,21900
14928,Renault Espace,117.0,2000.0,54349.0,2.0,Automatic,4.7,21900
14929,Renault Espace,118.0,1598.0,98000.0,3.0,Automatic,4.7,21890
14930,Renault Espace,147.0,1618.0,74490.0,3.0,Automatic,5.3,21890
14931,Renault Espace,118.0,1598.0,80000.0,2.0,Automatic,4.7,21800
14932,Renault Espace,118.0,1598.0,102000.0,3.0,Automatic,4.6,21750
14933,Renault Espace,118.0,1598.0,78000.0,3.0,Automatic,4.6,21600
14934,Renault Espace,118.0,1598.0,101000.0,3.0,Automatic,4.7,21590
14935,Renault Espace,147.0,1618.0,133050.0,3.0,Automatic,5.3,21500
14936,Renault Espace,118.0,1598.0,110247.0,2.0,Automatic,4.7,21500
14937,Renault Espace,118.0,1598.0,29900.0,2.0,Automatic,4.7,21490
14938,Renault Espace,118.0,1598.0,78058.0,3.0,Automatic,4.7,21550
14939,Renault Espace,118.0,1598.0,71856.0,3.0,Automatic,4.7,21450
14940,Renault Espace,118.0,1598.0,109000.0,3.0,Automatic,4.7,20900
14941,Renault Espace,118.0,1598.0,55000.0,3.0,Automatic,4.7,19999
14942,Renault Espace,118.0,1598.0,37500.0,3.0,Automatic,4.6,19999
14943,Renault Espace,119.0,1598.0,72000.0,3.0,Automatic,4.6,21450
14944,Renault Espace,118.0,1598.0,90000.0,3.0,Automatic,4.6,19990
14945,Renault Espace,147.0,1600.0,144015.0,3.0,Automatic,6.2,21400
14946,Renault Espace,118.0,1598.0,66000.0,3.0,Automatic,4.6,19950
14947,Renault Espace,118.0,1598.0,98000.0,3.0,Automatic,4.6,19950
14948,Renault Espace,118.0,1598.0,66000.0,3.0,Automatic,4.7,19950
14949,Renault Espace,118.0,1598.0,66000.0,3.0,Automatic,4.6,19950
14950,Renault Espace,118.0,1598.0,98000.0,3.0,Automatic,4.7,19950
14951,Renault Espace,118.0,1598.0,98000.0,3.0,Automatic,4.6,19950
14952,Renault Espace,118.0,1598.0,98000.0,3.0,Automatic,4.6,19950
14953,Renault Espace,118.0,1600.0,85100.0,3.0,Automatic,4.7,19900
14954,Renault Espace,118.0,1598.0,66000.0,3.0,Automatic,4.6,19950
14955,Renault Espace,118.0,1598.0,99000.0,3.0,Automatic,4.6,19900
14956,Renault Espace,118.0,1598.0,24536.0,3.0,Automatic,4.7,19900
